Gerneration,Depth average
1,4.37624
2,3.71287
3,2.9703
4,2.77228
5,2.72277
6,2.74257
7,3.08911
8,2.76238
9,2.9901
10,3.51485
11,3.67327
12,3.83168
13,4.0198
14,4.29703
15,4.91089
16,5.34653
17,5.23762
18,5.83168
19,5.9604
20,5.87129
21,5.9703
22,5.88119
23,5.77228
24,6.12871
25,6.20792
26,6.15842
27,5.82178
28,5.51485
29,5.67327
30,5.59406
31,5.10891
32,5.13861
33,5.33663
34,5.49505
35,6
36,6.18812
37,6.08911
38,5.64356
39,5.66337
40,5.36634
41,4.74257
42,4.9604
43,5.0198
44,4.9802
45,5.0198
46,5.46535
47,5.35644
48,5.41584
49,5.49505
50,5.37624
51,5.29703
52,5.30693
53,5.32673
54,4.88119
55,4.71287
56,4.57426
57,4.42574
58,4.72277
59,4.79208
60,5.17822
61,5.15842
62,4.73267
63,4.34653
64,4.12871
65,4.19802
66,4.43564
67,4.46535
68,5.0099
69,5.06931
70,4.9802
71,5.15842
72,4.9505
73,4.93069
74,4.9703
75,5.23762
76,5.44554
77,5.27723
78,5.50495
79,5.39604
80,5.26733
81,5.25743
82,5.0099
83,5.22772
84,5.35644
85,5.26733
86,5.31683
87,5.46535
88,5.08911
89,5.24752
90,5.07921
91,4.94059
92,5.35644
93,5.42574
94,5.20792
95,5.09901
96,5.34653
97,5.42574
98,5.35644
99,5.29703
