Generation,Diversity
1,66
2,54
3,48
4,44
5,40
6,38
7,31
8,30
9,27
10,32
11,30
12,28
13,33
14,34
15,33
16,34
17,33
18,33
19,40
20,44
21,45
22,42
23,35
24,31
25,32
26,30
27,30
28,34
29,38
30,35
31,36
32,26
33,31
34,29
35,36
36,39
37,39
38,40
39,41
40,35
41,36
42,32
43,30
44,21
45,28
46,31
47,30
48,24
49,26
50,25
51,22
52,21
53,20
54,16
55,20
56,17
57,24
58,20
59,20
60,23
61,20
62,18
63,22
64,24
65,23
66,22
67,25
68,22
69,25
70,21
71,20
72,18
73,18
74,20
75,16
76,21
77,20
78,20
79,21
80,20
81,19
82,21
83,16
84,13
85,12
86,11
87,14
88,12
89,15
90,16
91,18
92,17
93,16
94,15
95,17
96,10
97,14
98,14
99,15
