Generation,Best,Worse,Average
1,19.1558,20.9825,6.95265e-310
2,19.1558,21.8132,19.4065
3,19.1558,20.9853,19.6377
4,19.1558,20.9825,19.6634
5,19.1558,20.9825,19.428
6,19.1558,44.4581,19.5856
7,19.1558,20.9825,20.1749
8,19.1558,44.4581,19.7006
9,19.1558,20.9825,20.0459
10,18.7589,20.9853,19.4699
11,18.7589,20.9825,19.5882
12,18.7589,25.3638,19.5778
13,18.7589,23.2344,19.1937
14,18.7589,20.2452,19.1122
15,18.7589,19.8798,19.0316
16,18.7059,25.3638,19.0422
17,18.7059,20.2452,19.2426
18,18.7059,19.8798,18.9893
19,18.7059,19.8798,19.0051
20,18.7059,20.2452,18.9591
21,18.7059,19.8798,19.0166
22,18.7059,25.1361,18.9865
23,18.7059,37.194,19.2002
24,18.7059,19.8798,19.2986
25,18.7059,20.2452,19.0051
26,18.7059,37.194,19.0425
27,18.7059,20.2452,19.3359
28,18.7059,19.8798,19.0123
29,18.7059,19.8798,19.0511
30,18.7059,19.8798,19.0095
31,18.7059,20.2452,19.0511
32,18.7059,25.1361,18.9996
33,18.7059,22.3434,19.1082
34,18.7059,19.8798,19.0709
35,18.7059,25.1361,18.9821
36,18.7059,25.1361,19.0824
37,18.7059,22.3434,18.9574
38,18.7059,25.1361,19.0376
39,18.7059,19.8798,19.1289
40,18.7059,19.8798,19.0555
41,18.7059,22.3434,18.867
42,18.7059,19.8798,18.9887
43,18.7059,20.2535,18.9361
44,18.7059,37.194,19.0428
45,18.7059,19.8798,19.3331
46,18.7059,19.8798,18.9924
47,18.7059,22.3434,19.0385
48,18.7059,20.2452,18.9844
49,18.7059,19.8798,18.9744
50,18.7059,19.8798,18.9361
51,18.7059,19.8798,19.0051
52,18.7059,25.1361,18.89
53,18.7059,20.2452,19.0632
54,18.7059,19.8798,18.9443
55,18.7059,19.8798,18.9361
56,18.7059,19.8798,18.9821
57,18.7059,19.8798,18.9821
58,18.7059,19.8798,19.0511
59,18.7059,19.9985,18.9831
