Generation,Diversity
1,14
2,12
3,10
4,10
5,9
6,12
7,9
8,9
9,11
10,11
11,11
12,10
13,8
14,9
15,9
16,12
17,8
18,10
19,13
20,10
21,10
22,8
23,9
24,9
25,7
26,10
27,7
28,9
29,9
30,11
31,9
32,10
33,8
34,11
35,11
36,11
37,9
38,9
39,9
40,9
41,9
42,7
43,12
44,10
45,10
46,8
47,9
48,7
49,9
50,11
51,8
52,12
53,9
54,12
55,9
56,8
57,9
58,11
59,11
60,8
61,9
62,9
63,9
64,8
65,10
66,10
67,8
68,8
69,9
70,9
71,10
72,8
73,8
74,8
75,9
76,9
77,12
78,10
79,8
80,7
81,11
82,10
83,10
84,12
85,10
86,10
87,11
88,6
89,9
90,9
91,7
92,9
93,9
94,7
95,9
96,8
97,10
98,10
99,8
100,6
101,8
102,10
103,9
104,10
105,8
106,11
107,9
108,8
109,10
110,11
111,9
112,9
113,10
114,10
115,12
116,8
117,9
118,9
119,10
120,11
121,9
122,9
123,9
124,9
125,7
126,9
127,7
128,8
129,9
130,10
131,8
132,8
133,8
134,9
135,9
136,9
137,9
138,8
139,8
140,11
141,8
142,12
143,8
144,10
145,10
146,10
147,8
148,12
149,10
150,8
151,9
152,8
153,10
154,10
155,8
156,9
157,10
158,10
159,7
160,9
161,12
162,10
163,9
164,9
165,10
166,9
167,12
168,9
169,7
170,7
171,8
172,12
173,8
174,11
175,9
176,11
177,10
178,9
179,10
180,10
181,10
182,9
183,10
184,9
185,9
186,6
187,12
188,7
189,12
190,10
191,10
192,11
193,8
194,10
195,9
196,7
197,10
198,9
199,10
200,8
201,10
202,12
203,7
204,9
205,6
206,9
207,8
208,9
209,9
210,11
211,10
212,11
213,11
214,9
215,12
216,10
217,9
218,11
219,11
220,8
221,9
222,9
223,13
224,10
225,12
226,9
227,8
228,8
229,7
230,7
231,10
232,8
233,9
234,9
235,9
236,11
237,8
238,10
239,10
240,10
241,11
242,7
243,9
244,7
245,9
246,11
247,8
248,11
249,11
250,10
251,10
252,10
253,10
254,10
255,8
256,10
257,8
258,11
259,5
260,7
261,9
262,9
263,9
264,9
265,11
266,12
267,7
268,9
269,7
270,11
271,10
272,10
273,9
274,9
275,8
276,9
277,10
278,8
279,9
280,10
281,9
282,9
283,11
284,7
285,9
286,7
287,12
288,9
289,11
290,13
291,11
292,8
293,11
294,8
295,10
296,9
297,10
298,8
299,11
300,10
301,7
302,11
303,7
304,10
305,9
306,10
307,8
308,9
309,10
310,10
311,8
312,9
313,11
314,8
315,8
316,11
317,9
318,8
319,12
320,9
321,6
322,10
323,10
324,8
325,9
326,9
327,8
328,12
329,11
330,9
331,11
332,9
333,10
334,9
335,7
336,10
337,8
338,9
339,10
340,13
341,9
342,9
343,9
344,10
345,8
346,8
347,8
348,9
349,11
350,7
351,8
352,10
353,10
354,8
355,12
356,11
357,8
358,11
359,11
360,10
361,11
362,9
363,11
364,11
365,9
366,11
367,9
368,11
369,9
370,9
371,9
372,8
373,6
374,9
375,8
376,13
377,10
378,8
379,11
380,11
381,8
382,8
383,10
384,11
385,9
386,10
387,10
388,9
389,9
390,9
391,12
392,11
393,9
394,9
395,10
396,11
397,11
398,9
399,8
400,8
401,9
402,7
403,8
404,9
405,11
406,10
407,8
408,8
409,8
410,9
411,8
412,9
413,9
414,8
415,11
416,11
417,7
418,10
419,9
420,9
421,10
422,9
423,9
424,12
425,11
426,9
427,9
428,10
429,12
430,10
431,13
432,11
433,11
434,9
435,9
436,11
437,9
438,11
439,7
440,9
441,10
442,9
443,8
444,9
445,12
446,9
447,10
448,9
449,10
450,9
451,9
452,11
453,9
454,8
455,8
456,9
457,9
458,11
459,9
460,8
461,10
462,11
463,11
464,11
465,11
466,9
467,11
468,7
469,8
470,10
471,9
472,9
473,9
474,10
475,9
476,11
477,9
478,6
479,8
480,5
481,10
482,10
483,7
484,11
485,7
486,11
487,8
488,10
489,10
490,11
491,12
492,9
493,11
494,8
495,12
496,9
497,13
498,9
499,11
