Generation,Diversity
1,72
2,47
3,35
4,27
5,25
6,24
7,19
8,20
9,15
10,17
11,15
12,12
13,13
14,13
15,11
16,11
17,11
18,11
19,9
20,10
21,8
22,9
23,12
24,16
25,16
26,14
27,15
28,15
29,12
30,11
31,12
32,8
33,9
34,8
35,12
36,9
37,9
38,14
39,12
40,11
41,11
42,11
43,10
44,10
45,11
46,10
47,12
48,12
49,10
50,15
51,16
52,14
53,11
54,13
55,13
56,15
57,16
58,15
59,15
60,17
61,15
62,19
63,18
64,18
65,19
66,18
67,16
68,15
69,16
70,13
71,10
72,16
73,19
74,20
75,16
76,14
77,15
78,16
79,12
80,19
81,17
82,17
83,15
84,13
85,15
86,17
87,17
88,19
89,16
90,14
91,19
92,17
93,16
94,17
95,17
96,18
97,14
98,22
99,24
